date,dealer_id,product_id,total_demand,stock_in,stock_out,closing_stock,beneficiaries_count,festival_flag,season,policy_change_flag
2023-10-14,104,2,139,132,139,177,48,0,harvest,0
2023-10-14,104,1,142,41,142,49,88,1,harvest,0
2023-10-14,104,4,61,280,61,647,17,0,harvest,0
2023-10-14,104,3,40,258,40,533,99,1,harvest,0
2023-10-14,105,1,198,103,198,8,92,1,harvest,0
2023-10-14,105,2,39,265,39,367,17,1,harvest,0
2023-10-14,102,4,86,157,86,224,57,0,harvest,0
2023-10-14,102,2,23,170,23,646,95,0,harvest,0
2023-10-14,102,1,84,102,84,402,92,1,harvest,0
2023-10-14,103,2,40,256,40,552,88,0,harvest,0
2023-10-14,103,3,73,215,73,387,42,1,harvest,0
2023-10-15,104,4,21,97,21,529,86,0,harvest,0
2023-10-15,104,2,198,18,198,175,58,1,harvest,0
2023-10-15,104,1,89,164,89,392,18,0,harvest,0
2023-10-15,104,3,199,17,199,195,93,1,harvest,0
2023-10-15,103,3,156,117,156,278,83,1,harvest,0
2023-10-15,103,4,99,53,99,348,69,1,harvest,0
2023-10-15,103,1,64,75,64,167,32,0,harvest,0
2023-10-15,105,3,72,128,72,238,90,0,harvest,0
2023-10-15,105,1,86,208,86,583,22,0,harvest,0
2023-10-15,105,2,163,140,163,381,12,0,harvest,0
2023-10-15,105,4,97,42,97,152,35,1,harvest,0
2023-10-15,102,3,142,197,142,405,61,1,harvest,0
2023-10-15,102,2,53,118,53,215,49,0,harvest,0
2023-10-15,102,1,131,144,131,253,43,1,harvest,0
2023-10-15,102,4,67,185,67,281,13,0,harvest,0
2023-10-16,104,2,156,21,156,101,81,0,harvest,0
2023-10-16,104,1,168,199,168,207,20,1,harvest,0
2023-10-16,104,3,166,61,166,172,51,1,harvest,0
2023-10-16,104,4,184,266,184,365,11,1,harvest,0
2023-10-16,102,4,171,23,171,8,79,1,harvest,0
2023-10-16,102,3,53,137,53,392,75,0,harvest,0
2023-10-16,102,2,137,181,137,309,90,0,harvest,0
2023-10-16,102,1,196,250,196,297,13,1,harvest,0
2023-10-16,105,2,173,218,173,504,20,0,harvest,0
2023-10-16,105,1,160,159,160,451,20,0,harvest,0
2023-10-17,104,4,186,231,186,181,49,1,harvest,0
2023-10-17,104,1,31,17,31,340,88,0,harvest,0
2023-10-17,104,2,187,86,187,246,76,0,harvest,0
2023-10-17,104,3,60,93,60,247,44,1,harvest,0
2023-10-17,105,4,42,70,42,474,46,1,harvest,0
2023-10-17,105,2,187,298,187,353,97,1,harvest,0
2023-10-17,105,3,77,206,77,390,11,1,harvest,0
2023-10-17,105,1,53,91,53,286,59,0,harvest,0
2023-10-17,102,3,157,125,157,254,72,0,harvest,0
2023-10-17,102,2,144,288,144,321,12,0,harvest,0
2023-10-17,101,3,74,246,74,425,48,0,harvest,0
2023-10-17,101,1,95,218,95,383,17,1,harvest,0
2023-10-17,101,4,101,272,101,430,52,0,harvest,0
2023-10-18,102,3,168,14,168,65,47,0,harvest,0
2023-10-18,102,4,84,86,84,416,53,0,harvest,0
2023-10-18,102,1,172,158,172,275,14,0,harvest,0
2023-10-18,102,2,183,105,183,386,45,0,harvest,0
2023-10-18,104,3,177,94,177,358,80,1,harvest,0
2023-10-18,104,2,105,95,105,477,35,0,harvest,0
2023-10-18,104,1,156,170,156,204,49,1,harvest,0
2023-10-18,105,1,142,194,142,225,56,0,harvest,0
2023-10-18,105,2,145,187,145,475,55,0,harvest,0
2023-10-18,103,3,105,43,105,58,96,0,harvest,0
2023-10-18,103,2,35,23,35,96,67,0,harvest,0
2023-10-18,103,4,49,274,49,342,42,0,harvest,0
2023-10-18,103,1,36,192,36,424,24,1,harvest,0
2023-10-19,101,4,61,227,61,311,15,0,harvest,0
2023-10-19,101,2,186,281,186,302,18,0,harvest,0
2023-10-19,103,2,160,194,160,486,35,0,harvest,0
2023-10-19,103,3,144,224,144,473,31,0,harvest,0
2023-10-19,103,1,166,0,166,236,27,0,harvest,0
2023-10-19,102,4,141,264,141,360,65,0,harvest,0
2023-10-19,102,3,45,58,45,307,53,0,harvest,0
2023-10-19,104,4,102,274,102,511,40,0,harvest,0
2023-10-19,104,1,179,237,179,513,16,1,harvest,0
2023-10-19,104,3,96,108,96,139,87,1,harvest,0
2023-10-20,105,3,91,276,91,500,31,1,harvest,0
2023-10-20,105,4,173,78,173,359,77,0,harvest,0
2023-10-20,105,2,176,43,176,156,87,0,harvest,0
2023-10-20,105,1,57,14,57,251,96,0,harvest,0
2023-10-20,104,2,73,156,73,269,75,0,harvest,0
2023-10-20,104,4,128,295,128,508,99,1,harvest,0
2023-10-20,104,1,196,274,196,243,99,0,harvest,0
2023-10-21,101,4,65,39,65,395,20,0,harvest,0
2023-10-21,101,1,102,91,102,109,86,0,harvest,0
2023-10-21,101,2,165,94,165,295,17,0,harvest,0
2023-10-21,101,3,116,169,116,512,52,0,harvest,0
2023-10-21,103,3,143,158,143,127,98,0,harvest,0
2023-10-21,103,4,117,138,117,407,81,0,harvest,0
2023-10-21,103,2,93,180,93,201,89,0,harvest,0
2023-10-21,103,1,134,22,134,295,73,1,harvest,0
2023-10-21,102,2,33,294,33,677,60,0,harvest,0
2023-10-21,102,4,115,186,115,562,26,0,harvest,0
2023-10-21,102,1,107,168,107,388,88,0,harvest,0
2023-10-21,105,4,61,16,61,268,89,0,harvest,0
2023-10-21,105,3,174,46,174,227,81,0,harvest,0
2023-10-22,104,2,37,2,37,137,61,0,harvest,0
2023-10-22,104,4,185,104,185,98,10,0,harvest,0
2023-10-22,104,1,106,257,106,474,67,0,harvest,0
2023-10-22,105,2,172,227,172,315,55,0,harvest,0
2023-10-22,105,1,81,268,81,552,28,0,harvest,0
2023-10-22,105,3,54,144,54,249,56,0,harvest,0
2023-10-22,105,4,67,8,67,357,94,1,harvest,0
2023-10-22,103,1,115,7,115,140,75,1,harvest,0
2023-10-22,103,4,45,19,45,367,91,0,harvest,0
2023-10-23,101,1,24,270,24,469,26,1,harvest,0
2023-10-23,101,3,173,37,173,136,54,1,harvest,0
2023-10-23,101,2,52,209,52,444,21,0,harvest,0
2023-10-23,104,3,128,207,128,272,24,0,harvest,0
2023-10-23,104,1,111,99,111,196,32,1,harvest,0
2023-10-23,104,4,37,108,37,367,40,0,harvest,0
2023-10-23,102,1,176,231,176,172,31,1,harvest,0
2023-10-23,102,2,46,201,46,440,53,1,harvest,0
2023-10-23,102,3,30,98,30,230,13,0,harvest,0
2023-10-23,102,4,153,33,153,319,23,1,harvest,0
2023-10-23,105,1,172,130,172,209,72,0,harvest,0
2023-10-23,105,3,104,259,104,312,26,0,harvest,0
2023-10-24,102,4,183,63,183,302,58,1,harvest,0
2023-10-24,102,3,153,268,153,605,63,0,harvest,0
2023-10-24,102,2,37,267,37,658,53,0,harvest,0
2023-10-24,102,1,151,263,151,272,25,0,harvest,0
2023-10-24,105,1,78,3,78,349,32,1,harvest,0
2023-10-24,105,2,163,257,163,492,35,0,harvest,0
2023-10-24,105,3,39,85,39,188,27,0,harvest,0
2023-10-24,104,1,195,46,195,155,67,0,harvest,0
2023-10-24,104,3,83,36,83,176,82,0,harvest,0
2023-10-24,104,4,189,293,189,224,22,0,harvest,0
2023-10-24,103,1,37,138,37,591,98,1,harvest,0
2023-10-24,103,4,110,259,110,484,11,1,harvest,0
2023-10-24,101,1,30,124,30,229,20,0,harvest,0
2023-10-24,101,4,136,232,136,457,65,0,harvest,0
2023-10-25,102,1,179,3,179,283,87,0,harvest,0
2023-10-25,102,4,125,73,125,254,67,0,harvest,0
2023-10-25,102,3,71,94,71,250,32,0,harvest,0
2023-10-25,104,3,145,232,145,451,14,0,harvest,0
2023-10-25,104,4,34,61,34,197,74,1,harvest,0
2023-10-25,104,2,102,196,102,376,26,1,harvest,0
2023-10-25,103,2,40,118,40,205,17,0,harvest,0
2023-10-25,103,1,163,295,163,432,97,0,harvest,0
2023-10-25,103,3,46,45,46,363,42,1,harvest,0
2023-10-25,101,2,69,206,69,516,36,1,harvest,0
2023-10-25,101,3,166,57,166,150,85,0,harvest,0
2023-10-25,101,1,168,216,168,467,61,0,harvest,0
2023-10-25,101,4,78,294,78,322,17,0,harvest,0
2023-10-26,105,3,145,189,145,162,17,0,harvest,0
2023-10-26,105,1,150,33,150,336,80,1,harvest,0
2023-10-26,105,2,25,293,25,585,76,1,harvest,0
2023-10-26,103,3,177,33,177,89,54,0,harvest,0
2023-10-26,103,2,31,126,31,383,95,1,harvest,0
2023-10-26,103,1,32,38,32,378,51,0,harvest,0
2023-10-26,104,4,130,124,130,340,87,0,harvest,0
2023-10-26,104,2,191,20,191,219,14,0,harvest,0
2023-10-26,102,2,40,61,40,422,30,1,harvest,0
2023-10-26,102,3,120,91,120,452,31,0,harvest,0
2023-10-26,102,1,35,187,35,438,26,0,harvest,0
2023-10-26,102,4,120,99,120,346,43,0,harvest,0
2023-10-26,101,1,63,77,63,322,55,0,harvest,0
2023-10-26,101,2,167,144,167,144,44,1,harvest,0
2023-10-26,101,3,46,57,46,441,29,1,harvest,0
2023-10-27,104,2,62,41,62,250,39,0,harvest,0
2023-10-27,104,4,70,111,70,526,21,0,harvest,0
2023-10-27,104,3,39,125,39,228,57,1,harvest,0
2023-10-27,103,2,106,115,106,477,85,0,harvest,0
2023-10-27,103,1,176,40,176,292,84,1,harvest,0
2023-10-27,102,3,52,182,52,363,26,0,harvest,0
2023-10-27,102,2,98,120,98,389,79,0,harvest,0
2023-10-27,101,4,171,16,171,58,67,0,harvest,0
2023-10-27,101,3,58,122,58,247,79,1,harvest,0
2023-10-27,101,1,187,296,187,240,17,1,harvest,0
2023-10-27,101,2,89,116,89,465,25,0,harvest,0
2023-10-27,105,3,127,283,127,613,62,0,harvest,0
2023-10-27,105,2,49,140,49,375,65,0,harvest,0
2023-10-27,105,1,24,60,24,230,19,0,harvest,0
2023-10-27,105,4,108,227,108,441,48,0,harvest,0
2023-10-28,104,1,93,70,93,466,53,1,harvest,0
2023-10-28,104,2,32,101,32,261,26,0,harvest,0
2023-10-28,104,4,83,12,83,243,50,0,harvest,0
2023-10-28,105,2,27,274,27,559,95,0,harvest,0
2023-10-28,105,3,160,139,160,194,17,0,harvest,0
2023-10-28,102,3,129,276,129,597,71,1,harvest,0
2023-10-28,102,4,185,216,185,275,76,1,harvest,0
2023-10-28,102,2,58,249,58,381,25,1,harvest,0
2023-10-29,102,3,121,23,121,328,38,0,harvest,0
2023-10-29,102,1,157,203,157,456,54,1,harvest,0
2023-10-29,104,2,119,239,119,474,89,0,harvest,0
2023-10-29,104,4,101,12,101,311,92,1,harvest,0
2023-10-29,101,2,87,264,87,362,15,1,harvest,0
2023-10-29,101,4,171,91,171,96,77,1,harvest,0
2023-10-30,105,3,189,42,189,71,39,1,harvest,0
2023-10-30,105,1,172,0,172,323,24,1,harvest,0
2023-10-30,104,4,45,7,45,378,12,0,harvest,0
2023-10-30,104,2,151,102,151,246,19,1,harvest,0
2023-10-30,101,3,98,214,98,549,82,0,harvest,0
2023-10-30,101,4,86,131,86,216,67,0,harvest,0
2023-10-30,101,2,117,4,117,261,64,0,harvest,0
2023-10-30,103,1,74,164,74,432,90,0,harvest,0
2023-10-30,103,2,25,42,25,439,57,0,harvest,0
2023-10-31,104,2,77,158,77,579,43,0,harvest,0
2023-10-31,104,1,83,96,83,266,69,1,harvest,0
2023-10-31,104,4,159,258,159,224,41,0,harvest,0
2023-10-31,104,3,195,252,195,350,21,0,harvest,0
2023-10-31,105,3,141,151,141,403,71,1,harvest,0
2023-10-31,105,4,44,260,44,469,38,1,harvest,0
2023-10-31,105,1,95,47,95,395,69,0,harvest,0
2023-10-31,105,2,164,226,164,543,29,0,harvest,0
2023-11-01,103,2,176,97,176,262,91,0,harvest,0
2023-11-01,103,3,22,55,22,273,12,0,harvest,0
2023-11-01,103,1,20,90,20,543,28,0,harvest,0
2023-11-01,103,4,188,101,188,27,98,0,harvest,0
2023-11-01,105,1,106,95,106,333,20,0,harvest,0
2023-11-01,105,2,155,18,155,102,85,0,harvest,0
2023-11-01,105,4,95,66,95,109,49,0,harvest,0
2023-11-01,105,3,187,32,187,77,62,0,harvest,0
2023-11-02,105,2,139,248,139,333,24,0,harvest,0
2023-11-02,105,1,87,77,87,165,93,0,harvest,0
2023-11-02,105,3,44,277,44,530,69,0,harvest,0
2023-11-02,101,2,164,272,164,318,62,0,harvest,0
2023-11-02,101,3,129,182,129,295,28,0,harvest,0
2023-11-02,104,4,44,245,44,312,24,0,harvest,0
2023-11-02,104,3,134,157,134,453,44,0,harvest,0
2023-11-02,104,1,165,237,165,424,22,0,harvest,0
2023-11-02,104,2,173,229,173,421,90,0,harvest,0
2023-11-02,102,2,104,272,104,399,63,0,harvest,0
2023-11-02,102,4,190,98,190,281,76,0,harvest,0
2023-11-02,102,1,60,116,60,449,75,0,harvest,0
2023-11-03,101,4,170,40,170,57,16,0,harvest,0
2023-11-03,101,3,152,144,152,452,76,0,harvest,0
2023-11-03,101,2,27,257,27,425,39,0,harvest,0
2023-11-03,102,2,184,272,184,206,38,0,harvest,0
2023-11-03,102,4,130,196,130,429,40,0,harvest,0
2023-11-03,102,3,172,66,172,274,69,0,harvest,0
2023-11-04,101,1,105,77,105,135,21,0,harvest,0
2023-11-04,101,4,37,121,37,311,63,0,harvest,0
2023-11-04,101,3,37,147,37,405,10,0,harvest,0
2023-11-04,101,2,141,246,141,358,21,0,harvest,0
2023-11-04,105,2,156,150,156,328,13,0,harvest,0
2023-11-04,105,4,187,84,187,325,16,0,harvest,0
2023-11-04,102,2,113,223,113,243,26,0,harvest,0
2023-11-04,102,3,93,273,93,654,59,0,harvest,0
2023-11-04,104,3,138,290,138,646,96,0,harvest,0
2023-11-04,104,4,193,4,193,0,66,0,harvest,0
2023-11-04,103,4,26,39,26,134,25,0,harvest,0
2023-11-04,103,1,176,8,176,82,66,0,harvest,0
2023-11-05,105,2,133,57,133,164,51,0,harvest,0
2023-11-05,105,3,29,147,29,572,18,0,harvest,0
2023-11-05,105,1,87,244,87,519,10,0,harvest,0
2023-11-05,105,4,121,27,121,107,57,0,harvest,0
2023-11-05,101,1,59,22,59,225,85,0,harvest,0
2023-11-05,101,4,71,289,71,674,83,0,harvest,0
2023-11-05,101,3,109,236,109,600,31,0,harvest,0
2023-11-05,101,2,134,76,134,252,85,0,harvest,0
2023-11-05,102,1,52,19,52,402,23,0,harvest,0
2023-11-05,102,3,174,253,174,487,76,0,harvest,0
2023-11-05,102,4,167,18,167,84,25,0,harvest,0
2023-11-05,104,3,40,185,40,424,43,0,harvest,0
2023-11-05,104,4,144,168,144,372,93,0,harvest,0
2023-11-06,102,4,182,44,182,126,66,0,harvest,0
2023-11-06,102,2,136,248,136,272,68,0,harvest,0
2023-11-06,102,3,124,133,124,277,62,0,harvest,0
2023-11-06,105,3,74,155,74,465,40,0,harvest,0
2023-11-06,105,1,22,206,22,629,20,0,harvest,0
2023-11-07,105,1,103,1,103,196,27,0,harvest,0
2023-11-07,105,2,169,23,169,197,64,0,harvest,0
2023-11-07,102,4,183,262,183,403,29,0,harvest,0
2023-11-07,102,2,155,201,155,467,84,0,harvest,0
2023-11-07,102,1,157,265,157,461,11,0,harvest,0
2023-11-07,102,3,174,59,174,245,21,0,harvest,0
2023-11-07,101,2,133,25,133,255,91,0,harvest,0
2023-11-07,101,4,134,0,134,57,93,0,harvest,0
2023-11-07,103,3,57,120,57,428,37,0,harvest,0
2023-11-07,103,1,70,35,70,294,38,0,harvest,0
2023-11-07,104,4,108,215,108,585,98,0,harvest,0
2023-11-07,104,2,21,162,21,342,23,0,harvest,0
2023-11-08,104,3,190,248,190,335,55,0,harvest,0
2023-11-08,104,4,191,231,191,155,96,0,harvest,0
2023-11-08,104,1,69,172,69,306,34,0,harvest,0
2023-11-08,102,3,132,95,132,409,13,0,harvest,0
2023-11-08,102,4,55,281,55,660,59,0,harvest,0
2023-11-08,102,2,37,153,37,593,40,0,harvest,0
2023-11-08,102,1,101,237,101,384,73,0,harvest,0
2023-11-08,105,1,137,19,137,235,56,0,harvest,0
2023-11-08,105,3,88,92,88,242,93,0,harvest,0
2023-11-08,105,4,160,233,160,247,73,0,harvest,0
2023-11-09,103,3,126,4,126,189,15,0,harvest,0
2023-11-09,103,2,186,122,186,404,38,0,harvest,0
2023-11-09,104,3,163,230,163,418,88,0,harvest,0
2023-11-09,104,2,95,161,95,279,87,0,harvest,0
2023-11-09,104,4,51,25,51,212,82,0,harvest,0
2023-11-09,105,2,190,75,190,278,51,0,harvest,0
2023-11-09,105,3,148,285,148,547,16,0,harvest,0
2023-11-09,105,4,87,260,87,420,23,0,harvest,0
2023-11-09,102,2,99,66,99,89,86,0,harvest,0
2023-11-09,102,4,106,187,106,255,56,0,harvest,0
2023-11-09,102,1,103,265,103,390,49,0,harvest,0
2023-11-09,102,3,110,167,110,502,44,0,harvest,0
2023-11-09,101,3,44,173,44,357,15,0,harvest,0
2023-11-09,101,2,137,22,137,91,88,0,harvest,0
2023-11-09,101,4,130,243,130,579,29,0,harvest,0
2023-11-10,103,4,138,2,138,121,71,0,harvest,0
2023-11-10,103,3,22,246,22,395,85,0,harvest,0
2023-11-10,104,1,53,228,53,360,12,0,harvest,0
2023-11-10,104,2,88,204,88,320,35,0,harvest,0
2023-11-10,104,4,69,18,69,428,15,0,harvest,0
2023-11-10,104,3,44,12,44,98,88,0,harvest,0
2023-11-10,102,4,55,73,55,411,40,0,harvest,0
2023-11-10,102,2,60,211,60,506,28,0,harvest,0
2023-11-11,105,4,52,269,52,521,51,0,harvest,0
2023-11-11,105,3,58,297,58,590,77,0,harvest,0
2023-11-11,105,2,70,198,70,247,80,0,harvest,0
2023-11-11,105,1,153,176,153,398,91,0,harvest,0
2023-11-11,103,3,49,1,49,395,16,0,harvest,0
2023-11-11,103,4,30,251,30,357,97,0,harvest,0
2023-11-11,101,3,88,138,88,428,27,0,harvest,0
2023-11-11,101,2,154,228,154,280,98,0,harvest,0
2023-11-11,104,2,69,79,69,158,29,0,harvest,0
2023-11-11,104,4,33,4,33,349,28,0,harvest,0
2023-11-11,104,1,23,226,23,519,18,0,harvest,0
2023-11-12,102,3,141,215,141,333,48,0,harvest,0
2023-11-12,102,4,164,98,164,252,56,0,harvest,0
2023-11-12,102,1,114,234,114,327,64,0,harvest,0
2023-11-12,104,3,40,251,40,542,30,0,harvest,0
2023-11-12,104,1,27,37,27,444,79,0,harvest,0
2023-11-12,104,4,191,156,191,93,83,0,harvest,0
2023-11-12,105,3,129,115,129,481,23,0,harvest,0
2023-11-12,105,4,191,23,191,0,61,0,harvest,0
2023-11-12,103,4,165,249,165,542,56,0,harvest,0
2023-11-12,103,1,54,201,54,341,88,0,harvest,0
2023-11-13,105,4,142,188,142,469,67,0,harvest,0
2023-11-13,105,1,98,215,98,222,60,0,harvest,0
2023-11-13,101,3,147,68,147,28,65,0,harvest,0
2023-11-13,101,2,122,259,122,341,57,0,harvest,0
2023-11-14,104,2,150,232,150,544,88,0,harvest,0
2023-11-14,104,3,69,164,69,305,32,0,harvest,0
2023-11-14,102,4,29,221,29,336,18,0,harvest,0
2023-11-14,102,3,27,152,27,231,10,0,harvest,0
2023-11-14,102,1,47,267,47,636,80,0,harvest,0
2023-11-14,102,2,131,40,131,295,66,0,harvest,0
2023-11-14,101,1,36,93,36,322,33,0,harvest,0
2023-11-14,101,3,68,253,68,633,12,0,harvest,0
2023-11-14,101,4,57,51,57,389,95,0,harvest,0
2023-11-14,103,4,81,197,81,608,97,0,harvest,0
2023-11-14,103,1,24,112,24,371,96,0,harvest,0
2023-11-14,103,2,80,211,80,242,19,0,harvest,0
2023-11-14,103,3,110,81,110,192,59,0,harvest,0
2023-11-15,105,3,198,144,198,386,23,0,harvest,0
2023-11-15,105,1,122,8,122,376,13,0,harvest,0
2023-11-15,105,4,39,40,39,244,27,0,harvest,0
2023-11-15,105,2,36,223,36,518,40,0,harvest,0
2023-11-15,101,2,97,155,97,406,59,0,harvest,0
2023-11-15,101,4,173,42,173,338,44,0,harvest,0
2023-11-15,101,3,92,122,92,320,48,0,harvest,0
2023-11-15,104,1,45,253,45,689,93,0,harvest,0
2023-11-15,104,2,39,51,39,431,17,0,harvest,0
2023-11-15,104,4,151,115,151,236,17,0,harvest,0
2023-11-15,103,4,127,202,127,500,92,0,harvest,0
2023-11-15,103,3,104,118,104,503,29,0,harvest,0
2023-11-15,102,1,159,143,159,127,60,0,harvest,0
2023-11-15,102,2,71,113,71,284,49,0,harvest,0
2023-11-16,104,3,66,257,66,612,57,0,harvest,0
2023-11-16,104,4,134,137,134,312,66,0,harvest,0
2023-11-16,104,1,194,168,194,203,80,0,harvest,0
2023-11-16,104,2,192,255,192,329,96,0,harvest,0
2023-11-16,101,2,109,226,109,281,57,0,harvest,0
2023-11-16,101,3,43,105,43,440,44,0,harvest,0
2023-11-16,101,4,163,134,163,111,16,0,harvest,0
2023-11-16,101,1,138,131,138,203,61,0,harvest,0
2023-11-16,103,1,112,292,112,422,24,0,harvest,0
2023-11-16,103,4,176,267,176,225,83,0,harvest,0
2023-11-16,103,2,42,22,42,327,36,0,harvest,0
2023-11-16,103,3,138,23,138,309,17,0,harvest,0
2023-11-16,105,1,176,69,176,132,35,0,harvest,0
2023-11-16,105,2,176,20,176,25,90,0,harvest,0
2023-11-16,105,3,129,137,129,275,40,0,harvest,0
2023-11-16,105,4,141,219,141,513,91,0,harvest,0
2023-11-16,102,1,151,252,151,508,59,0,harvest,0
2023-11-16,102,3,102,170,102,329,53,0,harvest,0
2023-11-16,102,4,140,138,140,179,79,0,harvest,0
2023-11-17,103,3,198,40,198,183,70,0,harvest,0
2023-11-17,103,4,94,3,94,152,90,0,harvest,0
2023-11-17,103,2,59,49,59,302,58,0,harvest,0
2023-11-17,105,2,147,52,147,145,82,0,harvest,0
2023-11-17,105,1,75,37,75,149,66,0,harvest,0
2023-11-17,105,4,156,6,156,6,34,0,harvest,0
2023-11-17,105,3,100,209,100,418,28,0,harvest,0
2023-11-18,102,1,199,161,199,371,64,0,harvest,0
2023-11-18,102,3,157,35,157,358,23,0,harvest,0
2023-11-18,105,2,31,194,31,630,57,0,harvest,0
2023-11-18,105,1,83,80,83,390,23,0,harvest,0
2023-11-18,105,3,164,97,164,355,69,0,harvest,0
2023-11-18,101,4,118,91,118,365,45,0,harvest,0
2023-11-18,101,3,48,75,48,523,45,0,harvest,0
2023-11-18,101,2,197,195,197,215,53,0,harvest,0
2023-11-18,101,1,66,142,66,406,97,0,harvest,0
2023-11-18,104,4,31,89,31,478,15,0,harvest,0
2023-11-18,104,3,191,219,191,193,67,0,harvest,0
2023-11-18,104,2,149,162,149,203,11,0,harvest,0
2023-11-18,104,1,140,274,140,289,38,0,harvest,0
2023-11-19,103,2,119,62,119,326,24,0,harvest,0
2023-11-19,103,3,149,96,149,438,26,0,harvest,0
2023-11-19,103,1,195,86,195,99,58,0,harvest,0
2023-11-19,101,3,138,261,138,404,99,0,harvest,0
2023-11-19,101,4,151,250,151,325,84,0,harvest,0
2023-11-19,101,1,158,283,158,570,98,0,harvest,0
2023-11-20,105,3,149,256,149,239,46,0,harvest,0
2023-11-20,105,2,146,21,146,218,79,0,harvest,0
2023-11-20,105,1,77,21,77,426,63,0,harvest,0
2023-11-20,105,4,36,137,36,208,95,0,harvest,0
2023-11-20,103,3,76,29,76,104,74,0,harvest,0
2023-11-20,103,2,40,87,40,431,58,0,harvest,0
2023-11-20,103,1,99,291,99,294,29,0,harvest,0
2023-11-21,102,4,24,87,24,373,45,0,harvest,0
2023-11-21,102,1,152,185,152,226,31,0,harvest,0
2023-11-21,105,1,28,156,28,553,49,0,harvest,0
2023-11-21,105,3,90,160,90,243,10,0,harvest,0
2023-11-21,105,2,98,298,98,620,62,0,harvest,0
2023-11-21,104,4,93,155,93,550,21,0,harvest,0
2023-11-21,104,1,97,20,97,194,80,0,harvest,0
2023-11-22,105,2,94,194,94,274,64,0,harvest,0
2023-11-22,105,1,67,7,67,354,66,0,harvest,0
2023-11-22,105,3,195,215,195,379,28,0,harvest,0
2023-11-22,101,3,130,254,130,345,50,0,harvest,0
2023-11-22,101,2,21,19,21,271,96,0,harvest,0
2023-11-22,101,4,68,14,68,322,49,0,harvest,0
2023-11-22,101,1,179,43,179,44,31,0,harvest,0
2023-11-22,103,2,72,179,72,534,62,0,harvest,0
2023-11-22,103,1,25,66,25,148,69,0,harvest,0
2023-11-22,103,4,126,46,126,370,88,0,harvest,0
2023-11-23,103,2,197,107,197,11,51,0,harvest,0
2023-11-23,103,1,125,215,125,201,53,0,harvest,0
2023-11-23,103,4,196,184,196,302,83,0,harvest,0
2023-11-23,103,3,74,82,74,257,34,0,harvest,0
2023-11-23,105,3,116,173,116,325,94,0,harvest,0
2023-11-23,105,4,86,16,86,183,88,0,harvest,0
2023-11-23,105,2,188,193,188,211,31,0,harvest,0
2023-11-23,105,1,138,55,138,200,89,0,harvest,0
2023-11-24,102,2,127,124,127,448,88,0,harvest,0
2023-11-24,102,3,175,248,175,539,15,0,harvest,0
2023-11-24,101,4,150,290,150,343,61,0,harvest,0
2023-11-24,101,1,127,23,127,375,80,0,harvest,0
2023-11-24,101,2,30,59,30,326,79,0,harvest,0
2023-11-24,104,3,52,221,52,568,77,0,harvest,0
2023-11-24,104,2,168,209,168,141,38,0,harvest,0
2023-11-24,104,1,41,193,41,276,89,0,harvest,0
2023-11-24,105,1,182,222,182,206,98,0,harvest,0
2023-11-24,105,4,160,278,160,301,75,0,harvest,0
2023-11-24,105,3,41,116,41,177,85,0,harvest,0
2023-11-25,103,3,198,155,198,191,90,0,harvest,0
2023-11-25,103,1,105,73,105,423,55,0,harvest,0
2023-11-25,103,2,127,175,127,426,73,0,harvest,0
2023-11-25,103,4,100,269,100,362,92,0,harvest,0
2023-11-25,104,2,164,186,164,360,23,0,harvest,0
2023-11-25,104,1,125,106,125,476,58,0,harvest,0
2023-11-25,102,1,187,235,187,352,14,0,harvest,0
2023-11-25,102,3,79,47,79,239,58,0,harvest,0
2023-11-25,102,4,93,255,93,608,70,0,harvest,0
2023-11-25,105,3,100,152,100,513,10,0,harvest,0
2023-11-25,105,4,117,85,117,143,50,0,harvest,0
2023-11-26,101,3,96,170,96,515,85,0,harvest,0
2023-11-26,101,4,55,196,55,331,22,0,harvest,0
2023-11-26,101,2,105,175,105,218,13,0,harvest,0
2023-11-26,102,4,130,169,130,429,78,0,harvest,0
2023-11-26,102,1,113,226,113,218,91,0,harvest,0
2023-11-27,101,4,178,157,178,259,84,0,harvest,0
2023-11-27,101,2,198,194,198,357,77,0,harvest,0
2023-11-27,103,2,196,84,196,70,66,0,harvest,0
2023-11-27,103,3,125,217,125,197,33,0,harvest,0
2023-11-27,103,1,68,34,68,325,54,0,harvest,0
2023-11-27,103,4,71,76,71,182,59,0,harvest,0
2023-11-28,101,3,177,251,177,257,28,0,harvest,0
2023-11-28,101,4,89,10,89,340,16,0,harvest,0
2023-11-28,105,2,64,43,64,440,34,0,harvest,0
2023-11-28,105,4,67,177,67,226,67,0,harvest,0
2023-11-28,105,1,165,239,165,558,36,0,harvest,0
2023-11-28,103,1,65,286,65,410,72,0,harvest,0
2023-11-28,103,2,21,132,21,488,88,0,harvest,0
2023-11-28,103,4,23,51,23,342,60,0,harvest,0
2023-11-29,105,3,65,256,65,436,67,0,harvest,0
2023-11-29,105,2,98,253,98,553,39,0,harvest,0
2023-11-29,105,1,70,251,70,381,96,0,harvest,0
2023-11-29,104,2,108,102,108,452,48,0,harvest,0
2023-11-29,104,4,57,111,57,303,98,0,harvest,0
2023-11-29,104,1,153,22,153,187,10,0,harvest,0
2023-11-29,104,3,194,92,194,0,92,0,harvest,0
2023-11-29,102,1,137,231,137,345,76,0,harvest,0
